Date,Eco-Totem - Capital City Trail @ N. Shore Dr. ,Channel 1 IN (Eastbound) ,Channel 2 OUT (Westbound)
03/01/2016 05:15:00 AM,1,1,0
03/01/2016 05:30:00 AM,0,0,0
03/01/2016 05:45:00 AM,2,1,1
03/01/2016 06:00:00 AM,1,0,1
03/01/2016 06:15:00 AM,2,1,1
03/01/2016 06:30:00 AM,3,0,3
03/01/2016 06:45:00 AM,6,5,1
03/01/2016 07:00:00 AM,3,1,2
03/01/2016 07:15:00 AM,8,4,4
03/01/2016 07:30:00 AM,9,4,5
03/01/2016 07:45:00 AM,13,5,8
03/01/2016 08:00:00 AM,8,2,6
03/01/2016 08:15:00 AM,16,8,8
03/01/2016 08:30:00 AM,7,4,3
03/01/2016 08:45:00 AM,14,6,8
03/01/2016 09:00:00 AM,8,3,5
03/01/2016 09:15:00 AM,6,1,5
03/01/2016 09:30:00 AM,6,4,2
03/01/2016 09:45:00 AM,4,0,4
03/01/2016 10:00:00 AM,4,0,4
03/01/2016 10:15:00 AM,7,0,7
03/01/2016 10:30:00 AM,3,0,3
03/01/2016 10:45:00 AM,1,0,1
03/01/2016 11:00:00 AM,3,1,2
03/01/2016 11:15:00 AM,1,0,1
03/01/2016 11:30:00 AM,2,1,1
03/01/2016 11:45:00 AM,4,4,0
03/01/2016 12:00:00 PM,1,0,1
03/01/2016 12:15:00 PM,1,0,1
03/01/2016 12:30:00 PM,1,0,1
03/01/2016 12:45:00 PM,0,0,0
03/01/2016 01:00:00 PM,0,0,0
03/01/2016 01:15:00 PM,1,1,0
03/01/2016 01:30:00 PM,1,1,0
03/01/2016 01:45:00 PM,1,1,0
03/01/2016 02:00:00 PM,4,1,3
03/01/2016 02:15:00 PM,2,1,1
03/01/2016 02:30:00 PM,5,3,2
03/01/2016 02:45:00 PM,3,2,1
03/01/2016 03:00:00 PM,2,2,0
03/01/2016 03:15:00 PM,3,2,1
03/01/2016 03:30:00 PM,4,3,1
03/01/2016 03:45:00 PM,7,1,6
03/01/2016 04:00:00 PM,7,3,4
03/01/2016 04:15:00 PM,4,1,3
03/01/2016 04:30:00 PM,10,7,3
03/01/2016 04:45:00 PM,15,10,5
03/01/2016 05:00:00 PM,6,4,2
03/01/2016 05:15:00 PM,18,9,9
03/01/2016 05:30:00 PM,7,5,2
03/01/2016 05:45:00 PM,8,7,1
03/01/2016 06:00:00 PM,2,2,0
03/01/2016 06:15:00 PM,8,5,3
03/01/2016 06:30:00 PM,4,2,2
03/01/2016 06:45:00 PM,5,2,3
03/01/2016 07:00:00 PM,6,3,3
03/01/2016 07:15:00 PM,5,4,1
03/01/2016 07:30:00 PM,1,1,0
03/01/2016 07:45:00 PM,2,0,2
03/01/2016 08:00:00 PM,0,0,0
03/01/2016 08:15:00 PM,2,1,1
03/01/2016 08:30:00 PM,2,1,1
03/01/2016 08:45:00 PM,1,0,1
03/01/2016 09:00:00 PM,2,2,0
03/01/2016 09:15:00 PM,0,0,0
03/01/2016 09:30:00 PM,1,1,0
03/01/2016 09:45:00 PM,1,1,0
03/01/2016 10:00:00 PM,3,2,1
03/01/2016 10:15:00 PM,0,0,0
03/01/2016 10:30:00 PM,0,0,0
03/01/2016 10:45:00 PM,0,0,0
03/01/2016 11:00:00 PM,0,0,0
03/01/2016 11:15:00 PM,0,0,0
03/01/2016 11:30:00 PM,1,0,1
03/01/2016 11:45:00 PM,1,1,0
03/02/2016 12:00:00 AM,0,0,0
03/02/2016 12:15:00 AM,1,1,0
03/02/2016 12:30:00 AM,0,0,0
03/02/2016 12:45:00 AM,0,0,0
03/02/2016 01:00:00 AM,0,0,0
03/02/2016 01:15:00 AM,0,0,0
03/02/2016 01:30:00 AM,0,0,0
03/02/2016 01:45:00 AM,0,0,0
03/02/2016 02:00:00 AM,0,0,0
03/02/2016 02:15:00 AM,0,0,0
03/02/2016 02:30:00 AM,0,0,0
03/02/2016 02:45:00 AM,0,0,0
03/02/2016 03:00:00 AM,0,0,0
03/02/2016 03:15:00 AM,0,0,0
03/02/2016 03:30:00 AM,0,0,0
03/02/2016 03:45:00 AM,0,0,0
03/02/2016 04:00:00 AM,0,0,0
03/02/2016 04:15:00 AM,0,0,0
03/02/2016 04:30:00 AM,0,0,0
03/02/2016 04:45:00 AM,0,0,0
03/02/2016 05:00:00 AM,0,0,0
03/02/2016 05:15:00 AM,2,1,1
03/02/2016 05:30:00 AM,1,1,0
03/02/2016 05:45:00 AM,2,0,2
03/02/2016 06:00:00 AM,1,1,0
03/02/2016 06:15:00 AM,4,0,4
03/02/2016 06:30:00 AM,7,4,3
03/02/2016 06:45:00 AM,1,0,1
03/02/2016 07:00:00 AM,8,3,5
03/02/2016 07:15:00 AM,8,4,4
03/02/2016 07:30:00 AM,8,3,5
03/02/2016 07:45:00 AM,14,8,6
03/02/2016 08:00:00 AM,11,7,4
03/02/2016 08:15:00 AM,14,7,7
03/02/2016 08:30:00 AM,7,5,2
03/02/2016 08:45:00 AM,11,3,8
03/02/2016 09:00:00 AM,10,6,4
03/02/2016 09:15:00 AM,6,3,3
03/02/2016 09:30:00 AM,5,1,4
03/02/2016 09:45:00 AM,3,0,3
03/02/2016 10:00:00 AM,5,2,3
03/02/2016 10:15:00 AM,4,1,3
03/02/2016 10:30:00 AM,3,0,3
03/02/2016 10:45:00 AM,4,0,4
03/02/2016 11:00:00 AM,3,2,1
03/02/2016 11:15:00 AM,2,0,2
03/02/2016 11:30:00 AM,5,4,1
03/02/2016 11:45:00 AM,3,1,2
03/02/2016 12:00:00 PM,1,0,1
03/02/2016 12:15:00 PM,2,1,1
03/02/2016 12:30:00 PM,2,0,2
03/02/2016 12:45:00 PM,3,1,2
03/02/2016 01:00:00 PM,0,0,0
03/02/2016 01:15:00 PM,2,1,1
03/02/2016 01:30:00 PM,2,2,0
03/02/2016 01:45:00 PM,4,2,2
03/02/2016 02:00:00 PM,1,1,0
03/02/2016 02:15:00 PM,1,0,1
03/02/2016 02:30:00 PM,3,1,2
03/02/2016 02:45:00 PM,7,2,5
03/02/2016 03:00:00 PM,2,2,0
03/02/2016 03:15:00 PM,4,3,1
03/02/2016 03:30:00 PM,9,4,5
03/02/2016 03:45:00 PM,6,4,2
03/02/2016 04:00:00 PM,6,3,3
03/02/2016 04:15:00 PM,6,4,2
03/02/2016 04:30:00 PM,11,6,5
03/02/2016 04:45:00 PM,11,8,3
03/02/2016 05:00:00 PM,12,10,2
03/02/2016 05:15:00 PM,18,12,6
03/02/2016 05:30:00 PM,8,3,5
03/02/2016 05:45:00 PM,6,4,2
03/02/2016 06:00:00 PM,7,3,4
03/02/2016 06:15:00 PM,9,6,3
03/02/2016 06:30:00 PM,3,3,0
03/02/2016 06:45:00 PM,4,1,3
03/02/2016 07:00:00 PM,7,3,4
03/02/2016 07:15:00 PM,3,2,1
03/02/2016 07:30:00 PM,5,5,0
03/02/2016 07:45:00 PM,2,2,0
03/02/2016 08:00:00 PM,5,5,0
03/02/2016 08:15:00 PM,4,2,2
03/02/2016 08:30:00 PM,6,4,2
03/02/2016 08:45:00 PM,1,1,0
03/02/2016 09:00:00 PM,1,0,1
03/02/2016 09:15:00 PM,1,0,1
03/02/2016 09:30:00 PM,2,2,0
03/02/2016 09:45:00 PM,2,1,1
03/02/2016 10:00:00 PM,1,0,1
03/02/2016 10:15:00 PM,2,2,0
03/02/2016 10:30:00 PM,1,1,0
03/02/2016 10:45:00 PM,0,0,0
03/02/2016 11:00:00 PM,0,0,0
03/02/2016 11:15:00 PM,0,0,0
03/02/2016 11:30:00 PM,1,1,0
03/02/2016 11:45:00 PM,1,1,0
03/03/2016 12:00:00 AM,1,0,1
03/03/2016 12:15:00 AM,1,0,1
03/03/2016 12:30:00 AM,1,1,0
03/03/2016 12:45:00 AM,0,0,0
03/03/2016 01:00:00 AM,0,0,0
03/03/2016 01:15:00 AM,0,0,0
03/03/2016 01:30:00 AM,0,0,0
03/03/2016 01:45:00 AM,1,1,0
03/03/2016 02:00:00 AM,0,0,0
03/03/2016 02:15:00 AM,0,0,0
03/03/2016 02:30:00 AM,0,0,0
03/03/2016 02:45:00 AM,0,0,0
03/03/2016 03:00:00 AM,0,0,0
03/03/2016 03:15:00 AM,0,0,0
03/03/2016 03:30:00 AM,0,0,0
03/03/2016 03:45:00 AM,0,0,0
03/03/2016 04:00:00 AM,0,0,0
03/03/2016 04:15:00 AM,0,0,0
03/03/2016 04:30:00 AM,1,0,1
03/03/2016 04:45:00 AM,0,0,0
03/03/2016 05:00:00 AM,1,0,1
03/03/2016 05:15:00 AM,0,0,0
03/03/2016 05:30:00 AM,1,1,0
03/03/2016 05:45:00 AM,0,0,0
03/03/2016 06:00:00 AM,1,0,1
03/03/2016 06:15:00 AM,3,1,2
03/03/2016 06:30:00 AM,6,2,4
03/03/2016 06:45:00 AM,3,2,1
03/03/2016 07:00:00 AM,5,2,3
03/03/2016 07:15:00 AM,10,6,4
03/03/2016 07:30:00 AM,8,4,4
03/03/2016 07:45:00 AM,13,5,8
03/03/2016 08:00:00 AM,10,3,7
03/03/2016 08:15:00 AM,12,8,4
03/03/2016 08:30:00 AM,9,3,6
03/03/2016 08:45:00 AM,16,7,9
03/03/2016 09:00:00 AM,12,7,5
03/03/2016 09:15:00 AM,3,1,2
03/03/2016 09:30:00 AM,4,0,4
03/03/2016 09:45:00 AM,7,4,3
03/03/2016 10:00:00 AM,3,0,3
03/03/2016 10:15:00 AM,4,2,2
03/03/2016 10:30:00 AM,3,2,1
03/03/2016 10:45:00 AM,4,1,3
03/03/2016 11:00:00 AM,2,1,1
03/03/2016 11:15:00 AM,1,0,1
03/03/2016 11:30:00 AM,2,1,1
03/03/2016 11:45:00 AM,3,1,2
03/03/2016 12:00:00 PM,3,1,2
03/03/2016 12:15:00 PM,3,0,3
03/03/2016 12:30:00 PM,1,0,1
03/03/2016 12:45:00 PM,5,4,1
03/03/2016 01:00:00 PM,4,1,3
03/03/2016 01:15:00 PM,1,0,1
03/03/2016 01:30:00 PM,3,2,1
03/03/2016 01:45:00 PM,1,1,0
03/03/2016 02:00:00 PM,3,3,0
03/03/2016 02:15:00 PM,3,0,3
03/03/2016 02:30:00 PM,4,2,2
03/03/2016 02:45:00 PM,9,8,1
03/03/2016 03:00:00 PM,6,5,1
03/03/2016 03:15:00 PM,6,3,3
03/03/2016 03:30:00 PM,6,4,2
03/03/2016 03:45:00 PM,8,6,2
03/03/2016 04:00:00 PM,9,5,4
03/03/2016 04:15:00 PM,14,5,9
03/03/2016 04:30:00 PM,7,6,1
03/03/2016 04:45:00 PM,14,10,4
03/03/2016 05:00:00 PM,6,4,2
03/03/2016 05:15:00 PM,14,11,3
03/03/2016 05:30:00 PM,14,7,7
03/03/2016 05:45:00 PM,5,4,1
03/03/2016 06:00:00 PM,11,9,2
03/03/2016 06:15:00 PM,4,1,3
03/03/2016 06:30:00 PM,7,3,4
03/03/2016 06:45:00 PM,5,4,1
03/03/2016 07:00:00 PM,7,6,1
03/03/2016 07:15:00 PM,4,3,1
03/03/2016 07:30:00 PM,1,1,0
03/03/2016 07:45:00 PM,1,0,1
03/03/2016 08:00:00 PM,2,2,0
03/03/2016 08:15:00 PM,5,2,3
03/03/2016 08:30:00 PM,0,0,0
03/03/2016 08:45:00 PM,2,2,0
03/03/2016 09:00:00 PM,3,2,1
03/03/2016 09:15:00 PM,4,2,2
03/03/2016 09:30:00 PM,2,2,0
03/03/2016 09:45:00 PM,3,2,1
03/03/2016 10:00:00 PM,1,1,0
03/03/2016 10:15:00 PM,0,0,0
03/03/2016 10:30:00 PM,0,0,0
03/03/2016 10:45:00 PM,4,0,4
03/03/2016 11:00:00 PM,1,1,0
03/03/2016 11:15:00 PM,1,1,0
03/03/2016 11:30:00 PM,2,0,2
03/03/2016 11:45:00 PM,1,1,0
03/04/2016 12:00:00 AM,1,1,0
03/04/2016 12:15:00 AM,0,0,0
03/04/2016 12:30:00 AM,1,1,0
03/04/2016 12:45:00 AM,1,0,1
03/04/2016 01:00:00 AM,1,1,0
03/04/2016 01:15:00 AM,0,0,0
03/04/2016 01:30:00 AM,0,0,0
03/04/2016 01:45:00 AM,0,0,0
03/04/2016 02:00:00 AM,1,0,1
03/04/2016 02:15:00 AM,0,0,0
03/04/2016 02:30:00 AM,0,0,0
03/04/2016 02:45:00 AM,0,0,0
03/04/2016 03:00:00 AM,0,0,0
03/04/2016 03:15:00 AM,0,0,0
03/04/2016 03:30:00 AM,0,0,0
03/04/2016 03:45:00 AM,0,0,0
03/04/2016 04:00:00 AM,0,0,0
03/04/2016 04:15:00 AM,0,0,0
03/04/2016 04:30:00 AM,1,1,0
03/04/2016 04:45:00 AM,0,0,0
03/04/2016 05:00:00 AM,0,0,0
03/04/2016 05:15:00 AM,0,0,0
03/04/2016 05:30:00 AM,0,0,0
03/04/2016 05:45:00 AM,0,0,0
03/04/2016 06:00:00 AM,0,0,0
03/04/2016 06:15:00 AM,1,0,1
03/04/2016 06:30:00 AM,4,2,2
03/04/2016 06:45:00 AM,6,4,2
03/04/2016 07:00:00 AM,11,6,5
03/04/2016 07:15:00 AM,12,6,6
03/04/2016 07:30:00 AM,17,8,9
03/04/2016 07:45:00 AM,17,9,8
03/04/2016 08:00:00 AM,12,3,9
03/04/2016 08:15:00 AM,17,8,9
03/04/2016 08:30:00 AM,12,4,8
03/04/2016 08:45:00 AM,10,5,5
03/04/2016 09:00:00 AM,7,1,6
03/04/2016 09:15:00 AM,7,6,1
03/04/2016 09:30:00 AM,4,0,4
03/04/2016 09:45:00 AM,4,2,2
03/04/2016 10:00:00 AM,2,0,2
03/04/2016 10:15:00 AM,4,2,2
03/04/2016 10:30:00 AM,1,0,1
03/04/2016 10:45:00 AM,8,5,3
03/04/2016 11:00:00 AM,5,3,2
03/04/2016 11:15:00 AM,7,5,2
03/04/2016 11:30:00 AM,7,3,4
03/04/2016 11:45:00 AM,1,1,0
03/04/2016 12:00:00 PM,7,4,3
03/04/2016 12:15:00 PM,5,3,2
03/04/2016 12:30:00 PM,1,1,0
03/04/2016 12:45:00 PM,4,2,2
03/04/2016 01:00:00 PM,8,4,4
03/04/2016 01:15:00 PM,5,3,2
03/04/2016 01:30:00 PM,7,3,4
03/04/2016 01:45:00 PM,0,0,0
03/04/2016 02:00:00 PM,2,0,2
03/04/2016 02:15:00 PM,6,3,3
03/04/2016 02:30:00 PM,3,1,2
03/04/2016 02:45:00 PM,9,5,4
03/04/2016 03:00:00 PM,5,3,2
03/04/2016 03:15:00 PM,7,4,3
03/04/2016 03:30:00 PM,9,7,2
03/04/2016 03:45:00 PM,5,4,1
03/04/2016 04:00:00 PM,8,6,2
03/04/2016 04:15:00 PM,15,8,7
03/04/2016 04:30:00 PM,12,6,6
03/04/2016 04:45:00 PM,23,12,11
03/04/2016 05:00:00 PM,20,10,10
03/04/2016 05:15:00 PM,17,10,7
03/04/2016 05:30:00 PM,11,5,6
03/04/2016 05:45:00 PM,10,7,3
03/04/2016 06:00:00 PM,3,3,0
03/04/2016 06:15:00 PM,7,6,1
03/04/2016 06:30:00 PM,12,10,2
03/04/2016 06:45:00 PM,6,5,1
03/04/2016 07:00:00 PM,7,5,2
03/04/2016 07:15:00 PM,3,2,1
03/04/2016 07:30:00 PM,2,2,0
03/04/2016 07:45:00 PM,4,4,0
03/04/2016 08:00:00 PM,1,1,0
03/04/2016 08:15:00 PM,5,4,1
03/04/2016 08:30:00 PM,1,1,0
03/04/2016 08:45:00 PM,1,0,1
03/04/2016 09:00:00 PM,1,1,0
03/04/2016 09:15:00 PM,1,0,1
03/04/2016 09:30:00 PM,4,4,0
03/04/2016 09:45:00 PM,3,3,0
03/04/2016 10:00:00 PM,1,0,1
03/04/2016 10:15:00 PM,3,1,2
03/04/2016 10:30:00 PM,2,1,1
03/04/2016 10:45:00 PM,1,0,1
03/04/2016 11:00:00 PM,0,0,0
03/04/2016 11:15:00 PM,0,0,0
03/04/2016 11:30:00 PM,0,0,0
03/04/2016 11:45:00 PM,2,2,0
03/05/2016 12:00:00 AM,2,2,0
03/05/2016 12:15:00 AM,0,0,0
03/05/2016 12:30:00 AM,2,1,1
03/05/2016 12:45:00 AM,2,1,1
03/05/2016 01:00:00 AM,0,0,0
03/05/2016 01:15:00 AM,0,0,0
03/05/2016 01:30:00 AM,2,0,2
03/05/2016 01:45:00 AM,0,0,0
03/05/2016 02:00:00 AM,0,0,0
03/05/2016 02:15:00 AM,1,0,1
03/05/2016 02:30:00 AM,2,1,1
03/05/2016 02:45:00 AM,0,0,0
03/05/2016 03:00:00 AM,0,0,0
03/05/2016 03:15:00 AM,0,0,0
03/05/2016 03:30:00 AM,1,0,1
03/05/2016 03:45:00 AM,0,0,0
03/05/2016 04:00:00 AM,0,0,0
03/05/2016 04:15:00 AM,0,0,0
03/05/2016 04:30:00 AM,0,0,0
03/05/2016 04:45:00 AM,0,0,0
03/05/2016 05:00:00 AM,0,0,0
03/05/2016 05:15:00 AM,0,0,0
03/05/2016 05:30:00 AM,0,0,0
03/05/2016 05:45:00 AM,1,0,1
03/05/2016 06:00:00 AM,0,0,0
03/05/2016 06:15:00 AM,0,0,0
03/05/2016 06:30:00 AM,1,1,0
03/05/2016 06:45:00 AM,0,0,0
03/05/2016 07:00:00 AM,0,0,0
03/05/2016 07:15:00 AM,0,0,0
03/05/2016 07:30:00 AM,1,0,1
03/05/2016 07:45:00 AM,2,1,1
03/05/2016 08:00:00 AM,1,0,1
03/05/2016 08:15:00 AM,3,2,1
03/05/2016 08:30:00 AM,2,1,1
03/05/2016 08:45:00 AM,2,1,1
03/05/2016 09:00:00 AM,0,0,0
03/05/2016 09:15:00 AM,2,1,1
03/05/2016 09:30:00 AM,3,0,3
03/05/2016 09:45:00 AM,6,2,4
03/05/2016 10:00:00 AM,0,0,0
03/05/2016 10:15:00 AM,1,0,1
03/05/2016 10:30:00 AM,4,0,4
03/05/2016 10:45:00 AM,6,1,5
03/05/2016 11:00:00 AM,4,1,3
03/05/2016 11:15:00 AM,3,0,3
03/05/2016 11:30:00 AM,4,1,3
03/05/2016 11:45:00 AM,7,3,4
03/05/2016 12:00:00 PM,7,5,2
03/05/2016 12:15:00 PM,5,2,3
03/05/2016 12:30:00 PM,2,0,2
03/05/2016 12:45:00 PM,10,8,2
03/05/2016 01:00:00 PM,2,1,1
03/05/2016 01:15:00 PM,14,11,3
03/05/2016 01:30:00 PM,7,4,3
03/05/2016 01:45:00 PM,7,6,1
03/05/2016 02:00:00 PM,6,3,3
03/05/2016 02:15:00 PM,9,4,5
03/05/2016 02:30:00 PM,7,4,3
03/05/2016 02:45:00 PM,5,3,2
03/05/2016 03:00:00 PM,3,3,0
03/05/2016 03:15:00 PM,6,2,4
03/05/2016 03:30:00 PM,4,3,1
03/05/2016 03:45:00 PM,8,5,3
03/05/2016 04:00:00 PM,6,3,3
03/05/2016 04:15:00 PM,8,4,4
03/05/2016 04:30:00 PM,8,6,2
03/05/2016 04:45:00 PM,10,7,3
03/05/2016 05:00:00 PM,3,2,1
03/05/2016 05:15:00 PM,7,5,2
03/05/2016 05:30:00 PM,10,7,3
03/05/2016 05:45:00 PM,2,2,0
03/05/2016 06:00:00 PM,3,1,2
03/05/2016 06:15:00 PM,5,2,3
03/05/2016 06:30:00 PM,5,3,2
03/05/2016 06:45:00 PM,4,2,2
03/05/2016 07:00:00 PM,4,4,0
03/05/2016 07:15:00 PM,0,0,0
03/05/2016 07:30:00 PM,1,0,1
03/05/2016 07:45:00 PM,4,2,2
03/05/2016 08:00:00 PM,2,1,1
03/05/2016 08:15:00 PM,2,1,1
03/05/2016 08:30:00 PM,1,1,0
03/05/2016 08:45:00 PM,2,1,1
03/05/2016 09:00:00 PM,0,0,0
03/05/2016 09:15:00 PM,1,1,0
03/05/2016 09:30:00 PM,4,4,0
03/05/2016 09:45:00 PM,1,1,0
03/05/2016 10:00:00 PM,0,0,0
03/05/2016 10:15:00 PM,2,1,1
03/05/2016 10:30:00 PM,0,0,0
03/05/2016 10:45:00 PM,2,2,0
03/05/2016 11:00:00 PM,2,2,0
03/05/2016 11:15:00 PM,3,3,0
03/05/2016 11:30:00 PM,3,2,1
03/05/2016 11:45:00 PM,0,0,0
03/06/2016 12:00:00 AM,2,0,2
03/06/2016 12:15:00 AM,4,1,3
03/06/2016 12:30:00 AM,1,1,0
03/06/2016 12:45:00 AM,0,0,0
03/06/2016 01:00:00 AM,0,0,0
03/06/2016 01:15:00 AM,4,3,1
03/06/2016 01:30:00 AM,2,0,2
03/06/2016 01:45:00 AM,0,0,0
03/06/2016 02:00:00 AM,0,0,0
03/06/2016 02:15:00 AM,0,0,0
03/06/2016 02:30:00 AM,0,0,0
03/06/2016 02:45:00 AM,0,0,0
03/06/2016 03:00:00 AM,0,0,0
03/06/2016 03:15:00 AM,0,0,0
03/06/2016 03:30:00 AM,0,0,0
03/06/2016 03:45:00 AM,0,0,0
03/06/2016 04:00:00 AM,0,0,0
03/06/2016 04:15:00 AM,0,0,0
03/06/2016 04:30:00 AM,0,0,0
03/06/2016 04:45:00 AM,0,0,0
03/06/2016 05:00:00 AM,0,0,0
03/06/2016 05:15:00 AM,0,0,0
03/06/2016 05:30:00 AM,0,0,0
03/06/2016 05:45:00 AM,2,1,1
03/06/2016 06:00:00 AM,0,0,0
03/06/2016 06:15:00 AM,1,1,0
03/06/2016 06:30:00 AM,1,0,1
03/06/2016 06:45:00 AM,0,0,0
03/06/2016 07:00:00 AM,1,0,1
03/06/2016 07:15:00 AM,1,1,0
03/06/2016 07:30:00 AM,2,0,2
03/06/2016 07:45:00 AM,4,3,1
03/06/2016 08:00:00 AM,1,1,0
03/06/2016 08:15:00 AM,4,2,2
03/06/2016 08:30:00 AM,5,2,3
03/06/2016 08:45:00 AM,8,3,5
03/06/2016 09:00:00 AM,3,1,2
03/06/2016 09:15:00 AM,6,3,3
03/06/2016 09:30:00 AM,7,4,3
03/06/2016 09:45:00 AM,4,2,2
03/06/2016 10:00:00 AM,10,6,4
03/06/2016 10:15:00 AM,5,5,0
03/06/2016 10:30:00 AM,9,1,8
03/06/2016 10:45:00 AM,8,4,4
03/06/2016 11:00:00 AM,6,3,3
03/06/2016 11:15:00 AM,7,1,6
03/06/2016 11:30:00 AM,15,8,7
03/06/2016 11:45:00 AM,14,5,9
03/06/2016 12:00:00 PM,10,5,5
03/06/2016 12:15:00 PM,9,4,5
03/06/2016 12:30:00 PM,17,13,4
03/06/2016 12:45:00 PM,14,8,6
03/06/2016 01:00:00 PM,13,7,6
03/06/2016 01:15:00 PM,24,15,9
03/06/2016 01:30:00 PM,13,7,6
03/06/2016 01:45:00 PM,13,7,6
03/06/2016 02:00:00 PM,17,10,7
03/06/2016 02:15:00 PM,39,24,15
03/06/2016 02:30:00 PM,29,17,12
03/06/2016 02:45:00 PM,28,21,7
03/06/2016 03:00:00 PM,28,15,13
03/06/2016 03:15:00 PM,23,11,12
03/06/2016 03:30:00 PM,25,13,12
03/06/2016 03:45:00 PM,18,11,7
03/06/2016 04:00:00 PM,18,9,9
03/06/2016 04:15:00 PM,24,16,8
03/06/2016 04:30:00 PM,20,12,8
03/06/2016 04:45:00 PM,13,8,5
03/06/2016 05:00:00 PM,11,8,3
03/06/2016 05:15:00 PM,15,7,8
03/06/2016 05:30:00 PM,8,4,4
03/06/2016 05:45:00 PM,9,4,5
03/06/2016 06:00:00 PM,7,2,5
03/06/2016 06:15:00 PM,7,6,1
03/06/2016 06:30:00 PM,9,3,6
03/06/2016 06:45:00 PM,4,3,1
03/06/2016 07:00:00 PM,8,5,3
03/06/2016 07:15:00 PM,5,1,4
03/06/2016 07:30:00 PM,4,2,2
03/06/2016 07:45:00 PM,2,1,1
03/06/2016 08:00:00 PM,1,1,0
03/06/2016 08:15:00 PM,2,2,0
03/06/2016 08:30:00 PM,5,2,3
03/06/2016 08:45:00 PM,0,0,0
03/06/2016 09:00:00 PM,2,2,0
03/06/2016 09:15:00 PM,1,0,1
03/06/2016 09:30:00 PM,1,0,1
03/06/2016 09:45:00 PM,0,0,0
03/06/2016 10:00:00 PM,1,1,0
03/06/2016 10:15:00 PM,1,0,1
03/06/2016 10:30:00 PM,2,0,2
03/06/2016 10:45:00 PM,1,0,1
03/06/2016 11:00:00 PM,0,0,0
03/06/2016 11:15:00 PM,0,0,0
03/06/2016 11:30:00 PM,3,2,1
03/06/2016 11:45:00 PM,0,0,0
03/07/2016 12:00:00 AM,0,0,0
03/07/2016 12:15:00 AM,0,0,0
03/07/2016 12:30:00 AM,0,0,0
03/07/2016 12:45:00 AM,0,0,0
03/07/2016 01:00:00 AM,0,0,0
03/07/2016 01:15:00 AM,0,0,0
03/07/2016 01:30:00 AM,0,0,0
03/07/2016 01:45:00 AM,0,0,0
03/07/2016 02:00:00 AM,0,0,0
03/07/2016 02:15:00 AM,0,0,0
03/07/2016 02:30:00 AM,0,0,0
03/07/2016 02:45:00 AM,0,0,0
03/07/2016 03:00:00 AM,0,0,0
03/07/2016 03:15:00 AM,1,1,0
03/07/2016 03:30:00 AM,0,0,0
03/07/2016 03:45:00 AM,0,0,0
03/07/2016 04:00:00 AM,1,0,1
03/07/2016 04:15:00 AM,0,0,0
03/07/2016 04:30:00 AM,1,1,0
03/07/2016 04:45:00 AM,1,1,0
03/07/2016 05:00:00 AM,0,0,0
03/07/2016 05:15:00 AM,2,0,2
03/07/2016 05:30:00 AM,2,1,1
03/07/2016 05:45:00 AM,1,0,1
03/07/2016 06:00:00 AM,2,1,1
03/07/2016 06:15:00 AM,5,0,5
03/07/2016 06:30:00 AM,12,6,6
03/07/2016 06:45:00 AM,13,5,8
03/07/2016 07:00:00 AM,16,7,9
03/07/2016 07:15:00 AM,23,9,14
03/07/2016 07:30:00 AM,29,11,18
03/07/2016 07:45:00 AM,34,14,20
03/07/2016 08:00:00 AM,19,11,8
03/07/2016 08:15:00 AM,30,17,13
03/07/2016 08:30:00 AM,19,5,14
03/07/2016 08:45:00 AM,22,10,12
03/07/2016 09:00:00 AM,19,12,7
03/07/2016 09:15:00 AM,8,2,6
03/07/2016 09:30:00 AM,18,6,12
03/07/2016 09:45:00 AM,11,5,6
03/07/2016 10:00:00 AM,15,6,9
03/07/2016 10:15:00 AM,14,6,8
03/07/2016 10:30:00 AM,6,1,5
03/07/2016 10:45:00 AM,10,5,5
03/07/2016 11:00:00 AM,20,15,5
03/07/2016 11:15:00 AM,14,5,9
03/07/2016 11:30:00 AM,10,5,5
03/07/2016 11:45:00 AM,16,5,11
03/07/2016 12:00:00 PM,25,8,17
03/07/2016 12:15:00 PM,12,6,6
03/07/2016 12:30:00 PM,27,15,12
03/07/2016 12:45:00 PM,20,12,8
03/07/2016 01:00:00 PM,26,17,9
03/07/2016 01:15:00 PM,11,5,6
03/07/2016 01:30:00 PM,16,5,11
03/07/2016 01:45:00 PM,29,14,15
03/07/2016 02:00:00 PM,19,13,6
03/07/2016 02:15:00 PM,16,6,10
03/07/2016 02:30:00 PM,26,20,6
03/07/2016 02:45:00 PM,21,11,10
03/07/2016 03:00:00 PM,23,13,10
03/07/2016 03:15:00 PM,27,14,13
03/07/2016 03:30:00 PM,30,15,15
03/07/2016 03:45:00 PM,24,9,15
03/07/2016 04:00:00 PM,29,12,17
03/07/2016 04:15:00 PM,43,33,10
03/07/2016 04:30:00 PM,39,20,19
03/07/2016 04:45:00 PM,52,35,17
03/07/2016 05:00:00 PM,66,45,21
03/07/2016 05:15:00 PM,42,26,16
03/07/2016 05:30:00 PM,52,31,21
03/07/2016 05:45:00 PM,40,22,18
03/07/2016 06:00:00 PM,37,23,14
03/07/2016 06:15:00 PM,26,12,14
03/07/2016 06:30:00 PM,18,11,7
03/07/2016 06:45:00 PM,13,10,3
03/07/2016 07:00:00 PM,16,11,5
03/07/2016 07:15:00 PM,18,15,3
